timestamp_density,traffic_rate,duplicate_ratio,src_ip_diversity,flow_pair_density,time_delta_std
204.85,213231.69,0.3322,0.3351,68.6454,0.003021
204.76,213181.58,0.3321,0.3354,68.6796,0.003022
204.68,213139.28,0.3319,0.3353,68.6181,0.003023
204.58,212944.84,0.3322,0.3351,68.5526,0.003024
204.49,212894.49,0.3321,0.3354,68.5866,0.003025
204.36,212804.61,0.3319,0.3352,68.5099,0.003028
204.26,212615.36,0.3322,0.3351,68.4460,0.003029
204.10,212490.43,0.3321,0.3354,68.4558,0.003033
204.02,212450.33,0.3319,0.3352,68.3953,0.003034
203.94,212283.06,0.3322,0.3351,68.3385,0.003034
203.80,212175.67,0.3321,0.3354,68.3539,0.003038
203.71,212127.53,0.3319,0.3352,68.2909,0.003039
203.62,211951.29,0.3322,0.3351,68.2312,0.003040
203.59,211958.58,0.3321,0.3354,68.2834,0.003039
203.49,211904.47,0.3319,0.3352,68.2186,0.003040
203.43,211748.51,0.3322,0.3351,68.1655,0.003040
203.39,211750.35,0.3321,0.3354,68.2157,0.003040
203.32,211729.46,0.3319,0.3352,68.1618,0.003040
203.22,211533.61,0.3322,0.3351,68.0958,0.003041
203.09,211439.66,0.3321,0.3354,68.1151,0.003044
202.98,211369.67,0.3319,0.3352,68.0455,0.003046
202.85,211145.79,0.3322,0.3351,67.9705,0.003049
202.69,211026.11,0.3321,0.3354,67.9813,0.003053
202.53,210898.81,0.3319,0.3352,67.8934,0.003058
202.46,210743.86,0.3322,0.3351,67.8406,0.003058
202.37,210691.96,0.3321,0.3354,67.8731,0.003059
202.25,210611.52,0.3319,0.3352,67.8004,0.003061
202.13,210391.20,0.3322,0.3351,67.7266,0.003064
202.03,210341.24,0.3321,0.3354,67.7596,0.003065
201.91,210254.35,0.3319,0.3352,67.6850,0.003067
201.79,210044.76,0.3322,0.3351,67.6146,0.003069
201.75,210041.23,0.3321,0.3354,67.6624,0.003069
201.62,209956.22,0.3319,0.3352,67.5885,0.003072
201.50,209741.10,0.3322,0.3351,67.5164,0.003074
201.42,209696.17,0.3321,0.3354,67.5507,0.003075
201.27,209590.22,0.3319,0.3352,67.4702,0.003078
201.15,209375.17,0.3322,0.3351,67.3981,0.003081
201.02,209285.14,0.3321,0.3354,67.4177,0.003083
200.90,209207.16,0.3319,0.3352,67.3464,0.003086
200.76,208967.16,0.3322,0.3351,67.2663,0.003089
200.58,208830.85,0.3321,0.3354,67.2709,0.003095
200.50,208783.75,0.3319,0.3352,67.2096,0.003096
200.43,208623.78,0.3322,0.3351,67.1553,0.003096
200.31,208540.65,0.3321,0.3354,67.1768,0.003099
200.22,208495.82,0.3319,0.3352,67.1165,0.003099
200.13,208309.97,0.3322,0.3351,67.0538,0.003101
199.98,208197.15,0.3321,0.3354,67.0657,0.003105
199.86,208123.31,0.3319,0.3352,66.9961,0.003107
199.81,207978.62,0.3322,0.3351,66.9467,0.003107
199.69,207897.34,0.3321,0.3354,66.9685,0.003109
199.63,207882.10,0.3319,0.3352,66.9180,0.003109
199.57,207728.95,0.3322,0.3351,66.8659,0.003109
199.49,207693.99,0.3321,0.3354,66.9025,0.003110
199.38,207617.45,0.3319,0.3352,66.8323,0.003112
199.30,207444.27,0.3322,0.3350,66.7738,0.003113
199.21,207400.98,0.3321,0.3354,66.8076,0.003113
199.06,207292.15,0.3319,0.3352,66.7272,0.003117
198.94,207079.14,0.3322,0.3350,66.6558,0.003120
198.86,207031.60,0.3321,0.3354,66.6881,0.003121
198.74,206957.70,0.3319,0.3352,66.6190,0.003123
198.63,206754.27,0.3322,0.3350,66.5507,0.003125
198.52,206678.09,0.3321,0.3354,66.5737,0.003127
198.40,206597.22,0.3319,0.3352,66.5025,0.003129
198.28,206391.38,0.3322,0.3350,66.4335,0.003132
198.17,206312.87,0.3321,0.3354,66.4555,0.003134
198.09,206271.72,0.3319,0.3352,66.3973,0.003135
198.00,206095.58,0.3322,0.3350,66.3378,0.003136
197.89,206028.75,0.3321,0.3353,66.3635,0.003137
197.79,205962.25,0.3319,0.3352,66.2972,0.003139
197.70,205787.25,0.3322,0.3350,66.2381,0.003140
197.62,205740.20,0.3321,0.3353,66.2700,0.003141
197.56,205725.61,0.3319,0.3352,66.2206,0.003141
197.51,205581.99,0.3323,0.3350,66.1716,0.003141
197.40,205510.98,0.3321,0.3353,66.1957,0.003143
197.29,205438.39,0.3319,0.3352,66.1277,0.003145
197.21,205270.65,0.3323,0.3350,66.0709,0.003146
197.07,205173.53,0.3321,0.3353,66.0865,0.003149
196.95,205086.52,0.3319,0.3352,66.0140,0.003152
196.87,204922.71,0.3323,0.3350,65.9585,0.003152
196.77,204855.12,0.3321,0.3353,65.9834,0.003154
196.65,204777.36,0.3319,0.3352,65.9140,0.003156
196.56,204596.06,0.3323,0.3350,65.8529,0.003158
196.50,204579.46,0.3321,0.3353,65.8941,0.003158
196.44,204555.13,0.3319,0.3352,65.8421,0.003158
196.36,204391.60,0.3323,0.3350,65.7867,0.003158
196.30,204369.12,0.3321,0.3353,65.8259,0.003159
196.18,204290.32,0.3320,0.3352,65.7564,0.003161
196.14,204161.76,0.3323,0.3350,65.7123,0.003161
196.04,204096.77,0.3321,0.3353,65.7376,0.003162
195.94,204032.87,0.3320,0.3352,65.6731,0.003164
195.87,203881.65,0.3323,0.3350,65.6217,0.003164
195.76,203810.54,0.3321,0.3353,65.6449,0.003166
195.68,203770.37,0.3320,0.3352,65.5881,0.003167
195.57,203566.34,0.3323,0.3350,65.5197,0.003170
195.49,203525.99,0.3321,0.3353,65.5528,0.003170
195.38,203457.46,0.3320,0.3352,65.4870,0.003172
195.33,203318.99,0.3323,0.3350,65.4397,0.003172
195.25,203277.43,0.3321,0.3353,65.4722,0.003173
195.20,203262.94,0.3320,0.3352,65.4239,0.003173
195.11,203089.98,0.3323,0.3350,65.3656,0.003174
195.04,203052.36,0.3321,0.3353,65.3993,0.003175
194.98,203034.78,0.3320,0.3352,65.3501,0.003175
194.90,202871.27,0.3323,0.3350,65.2947,0.003175
194.82,202827.68,0.3321,0.3353,65.3264,0.003176
194.74,202781.65,0.3320,0.3356,65.3572,0.003177
194.66,202744.83,0.3318,0.3359,65.3909,0.003178
194.59,202709.97,0.3317,0.3362,65.4251,0.003178
194.49,202650.47,0.3315,0.3365,65.4513,0.003180
194.46,202659.32,0.3314,0.3368,65.4995,0.003179
194.35,202590.62,0.3312,0.3371,65.5226,0.003181
194.24,202520.03,0.3311,0.3374,65.5450,0.003183
194.21,202526.68,0.3309,0.3377,65.5923,0.003183
194.14,202494.75,0.3308,0.3376,65.5386,0.003184
194.09,202483.47,0.3306,0.3374,65.4916,0.003183
194.05,202480.64,0.3305,0.3373,65.4475,0.003183
194.00,202471.28,0.3303,0.3371,65.4012,0.003183
193.92,202437.16,0.3302,0.3370,65.3471,0.003184
193.88,202432.03,0.3300,0.3373,65.3905,0.003183
193.81,202396.35,0.3299,0.3371,65.3359,0.003184
193.73,202354.60,0.3297,0.3370,65.2794,0.003185
193.56,202218.30,0.3296,0.3368,65.1925,0.003191
193.46,202155.79,0.3294,0.3367,65.1295,0.003193
193.38,202117.76,0.3293,0.3370,65.1622,0.003194
193.28,201923.77,0.3296,0.3368,65.0970,0.003196
193.14,201703.14,0.3299,0.3367,65.0232,0.003199
193.07,201537.37,0.3302,0.3365,64.9672,0.003200
192.99,201377.76,0.3305,0.3364,64.9131,0.003201
192.93,201350.10,0.3303,0.3362,64.8615,0.003201
192.85,201186.22,0.3306,0.3360,64.8061,0.003202
192.74,200993.30,0.3309,0.3359,64.7413,0.003204
192.65,200935.61,0.3308,0.3362,64.7673,0.003205
192.54,200736.14,0.3311,0.3360,64.7004,0.003208
192.47,200583.26,0.3314,0.3359,64.6485,0.003208
192.39,200544.72,0.3312,0.3362,64.6805,0.003209
192.32,200508.79,0.3311,0.3365,64.7133,0.003210
192.25,200474.69,0.3309,0.3363,64.6600,0.003210
192.14,200277.51,0.3312,0.3362,64.5937,0.003212
192.06,200110.99,0.3315,0.3360,64.5374,0.003213
191.98,200073.75,0.3314,0.3359,64.4832,0.003214
191.94,200076.47,0.3312,0.3357,64.4419,0.003214
191.86,199911.69,0.3315,0.3356,64.3862,0.003215
191.79,199752.21,0.3318,0.3354,64.3323,0.003215
191.71,199589.68,0.3321,0.3353,64.2773,0.003216
191.59,199498.93,0.3320,0.3351,64.2061,0.003219
191.54,199367.83,0.3323,0.3350,64.1613,0.003219
191.49,199359.64,0.3321,0.3353,64.2028,0.003219
191.43,199336.58,0.3320,0.3351,64.1535,0.003219
191.30,199115.94,0.3323,0.3350,64.0799,0.003223
191.22,199077.58,0.3321,0.3353,64.1115,0.003224
191.18,199076.17,0.3320,0.3351,64.0692,0.003224
191.14,198949.17,0.3323,0.3350,64.0258,0.003224
191.09,198942.01,0.3321,0.3353,64.0673,0.003223
190.99,198875.88,0.3320,0.3351,64.0044,0.003225
190.95,198754.41,0.3323,0.3350,63.9627,0.003225
190.92,198764.99,0.3321,0.3353,64.0099,0.003225
190.88,198761.60,0.3320,0.3351,63.9672,0.003224
190.83,198634.71,0.3323,0.3350,63.9238,0.003224
190.71,198548.49,0.3321,0.3353,63.9397,0.003227
190.58,198452.22,0.3320,0.3351,63.8672,0.003231
190.45,198233.35,0.3323,0.3350,63.7942,0.003235
190.37,198195.54,0.3321,0.3353,63.8256,0.003236
190.28,198136.29,0.3320,0.3351,63.7651,0.003237
190.15,197927.02,0.3323,0.3350,63.6952,0.003241
189.98,197789.73,0.3321,0.3353,63.6944,0.003248
189.90,197740.33,0.3320,0.3351,63.6373,0.003249
189.80,197560.45,0.3323,0.3350,63.5769,0.003251
189.61,197396.09,0.3321,0.3353,63.5672,0.003260
189.50,197325.10,0.3320,0.3351,63.5033,0.003262
189.38,197120.19,0.3323,0.3350,63.4348,0.003266
189.24,197012.01,0.3321,0.3353,63.4431,0.003270
189.22,197032.69,0.3320,0.3351,63.4088,0.003270
189.14,196866.38,0.3323,0.3350,63.3527,0.003271
189.04,196807.97,0.3322,0.3353,63.3769,0.003273
188.98,196779.66,0.3320,0.3351,63.3270,0.003273
188.94,196658.69,0.3323,0.3350,63.2855,0.003273
188.89,196654.61,0.3322,0.3353,63.3271,0.003272
188.85,196650.48,0.3320,0.3351,63.2850,0.003272
188.78,196499.96,0.3323,0.3350,63.2340,0.003273
188.69,196440.79,0.3322,0.3352,63.2578,0.003274
188.62,196413.67,0.3320,0.3351,63.2084,0.003275
188.58,196290.25,0.3323,0.3350,63.1662,0.003275
188.50,196248.93,0.3322,0.3352,63.1956,0.003275
188.47,196251.02,0.3320,0.3351,63.1557,0.003275
188.41,196113.39,0.3323,0.3350,63.1089,0.003275
188.34,196079.78,0.3322,0.3352,63.1406,0.003276
188.30,196076.11,0.3320,0.3355,63.1820,0.003276
188.24,196052.50,0.3319,0.3354,63.1339,0.003276
188.17,195903.00,0.3322,0.3352,63.0833,0.003276
188.13,195903.41,0.3320,0.3355,63.1259,0.003276
188.03,195832.31,0.3319,0.3354,63.0626,0.003279
187.95,195675.25,0.3322,0.3352,63.0095,0.003279
187.88,195639.85,0.3320,0.3355,63.0404,0.003280
187.82,195611.72,0.3319,0.3354,62.9911,0.003281
187.71,195418.90,0.3322,0.3352,62.9265,0.003283
187.64,195388.28,0.3320,0.3355,62.9589,0.003284
187.57,195352.78,0.3319,0.3354,62.9073,0.003284
187.50,195208.08,0.3322,0.3352,62.8582,0.003285
187.46,195198.87,0.3320,0.3355,62.8974,0.003285
187.41,195182.67,0.3319,0.3354,62.8521,0.003285
187.32,195018.43,0.3322,0.3352,62.7967,0.003286
187.20,194930.80,0.3320,0.3355,62.8105,0.003289
187.13,194897.56,0.3319,0.3354,62.7598,0.003290
187.09,194775.84,0.3322,0.3352,62.7181,0.003290
187.02,194741.45,0.3320,0.3355,62.7490,0.003291
186.98,194738.87,0.3319,0.3354,62.7083,0.003290
186.93,194609.51,0.3322,0.3352,62.6641,0.003290
186.89,194604.36,0.3320,0.3355,62.7043,0.003290
186.82,194570.98,0.3319,0.3354,62.6538,0.003291
186.76,194429.19,0.3322,0.3352,62.6057,0.003291
186.74,194450.45,0.3320,0.3355,62.6543,0.003290
186.67,194417.71,0.3319,0.3354,62.6040,0.003291
186.56,194218.99,0.3322,0.3352,62.5375,0.003294
186.47,194165.85,0.3320,0.3355,62.5621,0.003296
186.36,194093.74,0.3319,0.3354,62.4992,0.003298
186.28,193927.50,0.3322,0.3352,62.4433,0.003300
186.17,193855.86,0.3320,0.3355,62.4617,0.003302
186.06,193781.90,0.3319,0.3354,62.3984,0.003305
186.00,193641.00,0.3322,0.3352,62.3506,0.003305
185.84,193508.25,0.3320,0.3355,62.3492,0.003312
185.68,193384.21,0.3319,0.3354,62.2699,0.003319
185.55,193174.18,0.3322,0.3352,62.1998,0.003323
185.42,193075.17,0.3320,0.3355,62.2092,0.003327
185.29,192975.96,0.3319,0.3354,62.1380,0.003332
185.19,192801.86,0.3322,0.3352,62.0795,0.003333
185.12,192758.80,0.3320,0.3355,62.1068,0.003334
185.00,192678.52,0.3319,0.3354,62.0418,0.003338
184.91,192500.69,0.3322,0.3352,61.9821,0.003340
184.79,192415.30,0.3320,0.3355,61.9957,0.003343
184.68,192336.93,0.3319,0.3354,61.9314,0.003346
184.63,192219.01,0.3322,0.3352,61.8910,0.003346
184.55,192166.61,0.3320,0.3355,61.9151,0.003347
184.46,192117.28,0.3319,0.3354,61.8603,0.003349
184.38,191951.21,0.3322,0.3352,61.8044,0.003350
184.27,191880.85,0.3320,0.3355,61.8225,0.003353
184.17,191806.38,0.3319,0.3353,61.7597,0.003355
184.09,191653.37,0.3322,0.3352,61.7081,0.003356
184.07,191665.38,0.3320,0.3355,61.7526,0.003356
184.01,191640.32,0.3319,0.3353,61.7059,0.003356
183.97,191522.59,0.3322,0.3352,61.6656,0.003356
183.88,191473.92,0.3320,0.3355,61.6905,0.003357
183.85,191474.39,0.3319,0.3353,61.6520,0.003357
183.80,191347.61,0.3322,0.3352,61.6088,0.003357
183.74,191322.10,0.3320,0.3355,61.6411,0.003357
183.71,191325.99,0.3319,0.3353,61.6038,0.003357
183.64,191187.81,0.3322,0.3352,61.5569,0.003357
183.56,191138.63,0.3320,0.3355,61.5815,0.003359
183.53,191142.22,0.3319,0.3353,61.5442,0.003358
183.46,190999.95,0.3322,0.3352,61.4960,0.003359
183.38,190954.21,0.3320,0.3355,61.5216,0.003360
183.32,190928.47,0.3319,0.3353,61.4750,0.003361
183.27,190795.77,0.3322,0.3352,61.4299,0.003361
183.18,190744.43,0.3320,0.3355,61.4536,0.003362
183.17,190762.72,0.3319,0.3353,61.4212,0.003362
183.11,190629.53,0.3322,0.3352,61.3760,0.003362
183.02,190578.80,0.3320,0.3355,61.3998,0.003363
182.91,190499.90,0.3319,0.3353,61.3362,0.003367
182.83,190337.66,0.3322,0.3352,61.2816,0.003368
182.74,190284.34,0.3321,0.3355,61.3045,0.003370
182.64,190216.26,0.3319,0.3353,61.2445,0.003372
182.54,190038.01,0.3322,0.3352,61.1847,0.003375
182.46,189989.57,0.3321,0.3355,61.2090,0.003376
182.40,189963.20,0.3319,0.3353,61.1626,0.003376
182.35,189842.60,0.3322,0.3352,61.1214,0.003376
182.35,189880.65,0.3321,0.3355,61.1735,0.003376
182.30,189863.01,0.3319,0.3353,61.1299,0.003376
182.22,189703.67,0.3322,0.3352,61.0763,0.003377
182.16,189674.96,0.3321,0.3355,61.1068,0.003378
182.12,189672.55,0.3319,0.3353,61.0682,0.003377
182.06,189534.37,0.3322,0.3352,61.0214,0.003378
181.97,189483.30,0.3321,0.3355,61.0446,0.003379
181.91,189452.42,0.3319,0.3353,60.9969,0.003380
181.85,189321.17,0.3322,0.3352,60.9523,0.003380
181.79,189295.33,0.3321,0.3355,60.9836,0.003381
181.73,189270.03,0.3319,0.3353,60.9378,0.003381
181.68,189137.95,0.3322,0.3352,60.8929,0.003381
181.62,189117.56,0.3321,0.3355,60.9259,0.003382
181.56,189090.48,0.3319,0.3353,60.8796,0.003382
181.48,188932.11,0.3322,0.3352,60.8263,0.003384
181.42,188907.17,0.3321,0.3355,60.8576,0.003384
181.38,188906.63,0.3319,0.3353,60.8200,0.003384
181.36,188810.16,0.3322,0.3352,60.7866,0.003383
181.30,188785.98,0.3321,0.3354,60.8181,0.003383
181.23,188740.19,0.3319,0.3353,60.7660,0.003385
181.19,188629.07,0.3322,0.3352,60.7279,0.003384
181.13,188606.44,0.3321,0.3354,60.7599,0.003385
181.10,188606.50,0.3319,0.3353,60.7226,0.003384
181.06,188497.97,0.3322,0.3352,60.6853,0.003384
181.05,188520.84,0.3321,0.3354,60.7319,0.003383
181.01,188519.76,0.3319,0.3353,60.6943,0.003383
180.96,188388.43,0.3322,0.3352,60.6497,0.003384
180.90,188368.74,0.3321,0.3354,60.6824,0.003384
180.78,188279.82,0.3319,0.3353,60.6166,0.003388
180.69,188115.09,0.3322,0.3352,60.5613,0.003390
180.60,188051.58,0.3321,0.3354,60.5798,0.003392
180.47,187950.94,0.3319,0.3353,60.5104,0.003397
180.39,187795.92,0.3322,0.3352,60.4582,0.003398
180.29,187730.47,0.3321,0.3354,60.4759,0.003401
180.17,187637.19,0.3319,0.3353,60.4090,0.003405
180.07,187459.71,0.3322,0.3352,60.3495,0.003408
179.96,187389.88,0.3321,0.3354,60.3658,0.003410
179.87,187323.81,0.3319,0.3353,60.3077,0.003413
179.81,187189.59,0.3322,0.3352,60.2622,0.003413
179.72,187138.24,0.3321,0.3354,60.2843,0.003415
179.62,187071.78,0.3319,0.3353,60.2262,0.003418
179.53,186904.55,0.3322,0.3351,60.1700,0.003420
179.41,186810.64,0.3321,0.3354,60.1783,0.003424
179.30,186732.73,0.3319,0.3353,60.1166,0.003427
179.01,186362.16,0.3322,0.3351,59.9951,0.003455
178.88,186264.21,0.3321,0.3354,60.0019,0.003459
178.74,186153.21,0.3319,0.3353,59.9297,0.003465
178.64,185978.56,0.3322,0.3351,59.8712,0.003468
178.57,185934.88,0.3321,0.3354,59.8954,0.003469
178.48,185877.14,0.3319,0.3353,59.8404,0.003471
178.40,185729.23,0.3322,0.3351,59.7905,0.003472
178.34,185702.29,0.3321,0.3354,59.8200,0.003473
178.28,185670.71,0.3319,0.3353,59.7736,0.003474
178.23,185545.63,0.3322,0.3351,59.7311,0.003474
178.17,185523.84,0.3321,0.3354,59.7621,0.003474
178.11,185497.08,0.3319,0.3353,59.7173,0.003475
178.05,185358.83,0.3322,0.3351,59.6706,0.003475
177.97,185313.93,0.3321,0.3354,59.6941,0.003477
177.92,185290.34,0.3319,0.3353,59.6504,0.003477
177.86,185165.78,0.3322,0.3351,59.6080,0.003477
177.79,185128.50,0.3321,0.3354,59.6339,0.003478
177.72,185088.38,0.3319,0.3353,59.5850,0.003479
177.67,184963.75,0.3322,0.3351,59.5426,0.003479
177.58,184904.46,0.3321,0.3354,59.5613,0.003482
177.50,184862.98,0.3320,0.3353,59.5120,0.003483
177.46,184741.83,0.3322,0.3351,59.4708,0.003483
177.39,184713.48,0.3321,0.3354,59.4994,0.003483
177.29,184640.93,0.3320,0.3353,59.4402,0.003486
177.24,184517.37,0.3322,0.3351,59.3982,0.003487
177.23,184540.77,0.3321,0.3354,59.4433,0.003486
177.15,184487.96,0.3320,0.3353,59.3906,0.003488
177.09,184365.16,0.3322,0.3351,59.3488,0.003488
176.99,184294.17,0.3321,0.3354,59.3635,0.003491
176.94,184278.63,0.3320,0.3353,59.3228,0.003491
176.89,184156.31,0.3322,0.3351,59.2812,0.003491
176.84,184135.02,0.3321,0.3354,59.3118,0.003491
176.83,184157.91,0.3320,0.3353,59.2836,0.003491
176.80,184055.47,0.3322,0.3351,59.2484,0.003490
176.75,184040.65,0.3321,0.3354,59.2810,0.003490
176.70,184026.88,0.3320,0.3353,59.2410,0.003490
176.68,183933.24,0.3322,0.3351,59.2087,0.003490
176.67,183956.67,0.3321,0.3354,59.2536,0.003489
176.60,183917.91,0.3320,0.3353,59.2056,0.003490
176.52,183768.62,0.3322,0.3351,59.1553,0.003492
176.43,183705.32,0.3321,0.3354,59.1722,0.003494
176.31,183617.57,0.3320,0.3353,59.1086,0.003498
176.28,183514.41,0.3322,0.3351,59.0732,0.003498
176.18,183443.65,0.3321,0.3354,59.0875,0.003501
176.05,183348.60,0.3320,0.3353,59.0216,0.003506
175.95,183169.11,0.3322,0.3351,58.9616,0.003509
175.86,183112.91,0.3321,0.3354,58.9806,0.003511
175.77,183053.91,0.3320,0.3352,58.9264,0.003513
175.69,182898.61,0.3322,0.3351,58.8742,0.003515
175.58,182824.82,0.3321,0.3354,58.8874,0.003518
175.50,182771.89,0.3320,0.3352,58.8352,0.003520
175.40,182605.03,0.3322,0.3351,58.7794,0.003523
175.30,182532.22,0.3321,0.3354,58.7927,0.003526
175.25,182509.41,0.3320,0.3352,58.7504,0.003526
175.17,182358.74,0.3322,0.3351,58.6997,0.003528
175.10,182323.62,0.3321,0.3354,58.7251,0.003529
175.03,182285.39,0.3320,0.3352,58.6779,0.003530
174.97,182150.94,0.3322,0.3351,58.6325,0.003531
174.92,182133.03,0.3321,0.3354,58.6633,0.003531
174.89,182134.28,0.3320,0.3352,58.6289,0.003530
174.82,182000.31,0.3322,0.3351,58.5836,0.003531
174.74,181942.79,0.3321,0.3354,58.6017,0.003533
174.69,181932.26,0.3320,0.3352,58.5635,0.003533
174.64,181812.05,0.3322,0.3351,58.5227,0.003534
174.57,181775.12,0.3321,0.3354,58.5473,0.003535
174.51,181736.93,0.3320,0.3352,58.5003,0.003536
174.47,181636.62,0.3322,0.3351,58.4659,0.003535
174.41,181605.25,0.3321,0.3354,58.4922,0.003536
174.33,181550.92,0.3320,0.3352,58.4401,0.003538
174.28,181430.31,0.3322,0.3351,58.3991,0.003538
174.27,181454.64,0.3321,0.3354,58.4433,0.003538
174.20,181418.12,0.3320,0.3352,58.3970,0.003538
174.15,181302.19,0.3323,0.3351,58.3575,0.003539
174.10,181276.80,0.3321,0.3354,58.3856,0.003539
174.01,181218.92,0.3320,0.3352,58.3325,0.003541
173.92,181063.19,0.3323,0.3351,58.2803,0.003543
173.88,181046.98,0.3321,0.3354,58.3112,0.003543
173.85,181050.27,0.3320,0.3352,58.2779,0.003543
173.78,180908.97,0.3323,0.3351,58.2303,0.003544
173.71,180873.41,0.3321,0.3354,58.2549,0.003545
173.65,180840.56,0.3320,0.3352,58.2100,0.003546
173.59,180719.68,0.3323,0.3351,58.1690,0.003546
173.48,180639.39,0.3321,0.3354,58.1791,0.003550
173.44,180626.70,0.3320,0.3352,58.1408,0.003550
173.38,180495.27,0.3323,0.3351,58.0964,0.003551
173.31,180459.50,0.3321,0.3354,58.1208,0.003552
173.30,180484.70,0.3320,0.3352,58.0948,0.003551
173.26,180370.64,0.3323,0.3351,58.0560,0.003551
173.21,180354.95,0.3321,0.3354,58.0867,0.003552
173.16,180337.57,0.3320,0.3352,58.0471,0.003552
173.14,180243.45,0.3323,0.3351,58.0147,0.003551
173.05,180189.12,0.3321,0.3353,58.0330,0.003553
173.02,180183.51,0.3320,0.3352,57.9972,0.003553
172.97,180064.91,0.3323,0.3351,57.9569,0.003553
172.86,179983.34,0.3321,0.3353,57.9663,0.003557
172.79,179945.53,0.3320,0.3352,57.9202,0.003559
172.68,179768.63,0.3323,0.3351,57.8612,0.003562
172.52,179630.39,0.3321,0.3353,57.8522,0.003572
172.36,179504.12,0.3320,0.3352,57.7778,0.003581
172.27,179338.96,0.3323,0.3351,57.7225,0.003583
172.19,179292.30,0.3321,0.3353,57.7430,0.003585
172.10,179229.63,0.3320,0.3352,57.6891,0.003588
172.02,179081.90,0.3323,0.3351,57.6395,0.003589
171.97,179062.42,0.3321,0.3353,57.6686,0.003590
171.86,178977.71,0.3320,0.3352,57.6077,0.003594
171.77,178816.54,0.3323,0.3351,57.5537,0.003597
171.65,178733.05,0.3321,0.3353,57.5621,0.003601
171.59,178699.67,0.3320,0.3352,57.5179,0.003602
171.51,178553.20,0.3323,0.3351,57.4686,0.003603
171.39,178460.40,0.3321,0.3353,57.4739,0.003609
171.31,178409.09,0.3320,0.3352,57.4240,0.003610
171.27,178300.04,0.3323,0.3351,57.3868,0.003610
171.23,178287.66,0.3321,0.3353,57.4179,0.003610
171.16,178253.69,0.3320,0.3352,57.3736,0.003611
171.12,178144.67,0.3323,0.3351,57.3365,0.003611
171.05,178106.08,0.3321,0.3353,57.3591,0.003613
170.97,178054.59,0.3320,0.3352,57.3092,0.003614
170.85,177962.54,0.3319,0.3355,57.3145,0.003620
170.75,177884.50,0.3317,0.3353,57.2562,0.003623
170.67,177741.82,0.3320,0.3352,57.2082,0.003625
170.55,177647.10,0.3319,0.3355,57.2126,0.003630
170.47,177594.16,0.3317,0.3353,57.1624,0.003632
170.38,177432.77,0.3320,0.3352,57.1084,0.003635
170.31,177399.31,0.3319,0.3355,57.1324,0.003636
170.27,177385.37,0.3317,0.3353,57.0949,0.003636
170.19,177236.44,0.3320,0.3352,57.0449,0.003638
170.11,177185.38,0.3319,0.3355,57.0631,0.003640
170.03,177140.11,0.3317,0.3353,57.0156,0.003641
169.93,176970.33,0.3320,0.3352,56.9589,0.003645
169.86,176929.17,0.3319,0.3355,56.9803,0.003646
169.77,176861.13,0.3317,0.3353,56.9255,0.003649
169.67,176700.35,0.3320,0.3352,56.8717,0.003652
169.55,176603.35,0.3319,0.3354,56.8750,0.003658
169.47,176554.54,0.3317,0.3353,56.8265,0.003660
169.37,176386.66,0.3320,0.3352,56.7704,0.003663
169.32,176359.19,0.3319,0.3354,56.7960,0.003664
169.24,176308.33,0.3317,0.3353,56.7469,0.003666
169.18,176185.22,0.3320,0.3352,56.7053,0.003666
169.12,176151.24,0.3319,0.3354,56.7286,0.003667
169.02,176082.39,0.3318,0.3353,56.6739,0.003671
168.94,175938.08,0.3320,0.3352,56.6254,0.003672
168.88,175904.68,0.3319,0.3354,56.6489,0.003673
168.84,175892.00,0.3318,0.3353,56.6123,0.003673
168.76,175747.75,0.3320,0.3352,56.5638,0.003675
168.69,175704.41,0.3319,0.3354,56.5840,0.003677
168.62,175661.08,0.3318,0.3353,56.5376,0.003678
168.54,175524.10,0.3320,0.3352,56.4915,0.003680
168.48,175492.35,0.3319,0.3354,56.5154,0.003680
168.41,175448.36,0.3318,0.3353,56.4688,0.003682
168.36,175334.00,0.3320,0.3352,56.4300,0.003682
